timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1749550474613,2,GET Root,200,OK,User Load 1-95,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474619,2,GET Root,200,OK,User Load 1-55,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550474620,2,GET Root,200,OK,User Load 1-45,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550474620,2,GET Root,200,OK,User Load 1-65,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550474623,1,GET Root,200,OK,User Load 1-35,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474625,2,GET Root,200,OK,User Load 1-25,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474627,1,GET Root,200,OK,User Load 1-15,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474637,2,GET Root,200,OK,User Load 1-5,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550474711,3,GET Root,200,OK,User Load 1-86,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550474712,2,GET Root,200,OK,User Load 1-76,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474712,3,GET Root,200,OK,User Load 1-96,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550474715,2,GET Root,200,OK,User Load 1-66,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474725,2,GET Root,200,OK,User Load 1-36,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474726,2,GET Root,200,OK,User Load 1-46,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474726,2,GET Root,200,OK,User Load 1-26,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474727,2,GET Root,200,OK,User Load 1-56,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474732,2,GET Root,200,OK,User Load 1-6,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474733,2,GET Root,200,OK,User Load 1-16,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474810,3,GET Root,200,OK,User Load 1-97,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550474811,2,GET Root,200,OK,User Load 1-87,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474811,3,GET Root,200,OK,User Load 1-77,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550474813,2,GET Root,200,OK,User Load 1-67,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474819,1,GET Root,200,OK,User Load 1-57,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474820,2,GET Root,200,OK,User Load 1-47,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474822,2,GET Root,200,OK,User Load 1-27,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474823,2,GET Root,200,OK,User Load 1-37,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474830,1,GET Root,200,OK,User Load 1-17,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474832,2,GET Root,200,OK,User Load 1-7,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550474913,2,GET Root,200,OK,User Load 1-78,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550474913,2,GET Root,200,OK,User Load 1-88,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550474915,1,GET Root,200,OK,User Load 1-98,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474915,2,GET Root,200,OK,User Load 1-68,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550474922,1,GET Root,200,OK,User Load 1-48,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474922,1,GET Root,200,OK,User Load 1-58,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474924,1,GET Root,200,OK,User Load 1-28,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474926,1,GET Root,200,OK,User Load 1-38,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474929,1,GET Root,200,OK,User Load 1-18,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550474935,1,GET Root,200,OK,User Load 1-8,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475012,2,GET Root,200,OK,User Load 1-99,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475013,1,GET Root,200,OK,User Load 1-89,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475014,1,GET Root,200,OK,User Load 1-69,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475014,1,GET Root,200,OK,User Load 1-79,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475022,1,GET Root,200,OK,User Load 1-39,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475022,2,GET Root,200,OK,User Load 1-49,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475023,1,GET Root,200,OK,User Load 1-59,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475026,1,GET Root,200,OK,User Load 1-29,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475031,1,GET Root,200,OK,User Load 1-19,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475031,2,GET Root,200,OK,User Load 1-9,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475112,2,GET Root,200,OK,User Load 1-80,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475112,2,GET Root,200,OK,User Load 1-100,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475112,2,GET Root,200,OK,User Load 1-90,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475114,1,GET Root,200,OK,User Load 1-70,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475117,1,GET Root,200,OK,User Load 1-60,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475120,1,GET Root,200,OK,User Load 1-50,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475123,1,GET Root,200,OK,User Load 1-40,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475125,1,GET Root,200,OK,User Load 1-30,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475131,1,GET Root,200,OK,User Load 1-20,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475134,1,GET Root,200,OK,User Load 1-10,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475217,2,GET Root,200,OK,User Load 1-91,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475217,2,GET Root,200,OK,User Load 1-81,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475218,2,GET Root,200,OK,User Load 1-71,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475222,2,GET Root,200,OK,User Load 1-51,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475223,1,GET Root,200,OK,User Load 1-61,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475230,1,GET Root,200,OK,User Load 1-31,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475231,1,GET Root,200,OK,User Load 1-21,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475231,2,GET Root,200,OK,User Load 1-41,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475234,1,GET Root,200,OK,User Load 1-11,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475315,2,GET Root,200,OK,User Load 1-62,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475316,2,GET Root,200,OK,User Load 1-92,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475316,2,GET Root,200,OK,User Load 1-82,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475316,2,GET Root,200,OK,User Load 1-72,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475326,2,GET Root,200,OK,User Load 1-52,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475326,2,GET Root,200,OK,User Load 1-22,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475326,3,GET Root,200,OK,User Load 1-42,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550475327,2,GET Root,200,OK,User Load 1-32,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550475329,1,GET Root,200,OK,User Load 1-12,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475389,2,GET Root,200,OK,User Load 1-1,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475390,2,GET Root,200,OK,User Load 1-2,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475416,2,GET Root,200,OK,User Load 1-63,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475417,2,GET Root,200,OK,User Load 1-93,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475417,2,GET Root,200,OK,User Load 1-83,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475419,2,GET Root,200,OK,User Load 1-73,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475427,2,GET Root,200,OK,User Load 1-43,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475427,2,GET Root,200,OK,User Load 1-33,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475428,2,GET Root,200,OK,User Load 1-53,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475440,2,GET Root,200,OK,User Load 1-13,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475440,2,GET Root,200,OK,User Load 1-23,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475441,1,GET Root,200,OK,User Load 1-3,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475517,2,GET Root,200,OK,User Load 1-94,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475518,2,GET Root,200,OK,User Load 1-84,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475518,2,GET Root,200,OK,User Load 1-74,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475519,2,GET Root,200,OK,User Load 1-64,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475520,2,GET Root,200,OK,User Load 1-54,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475520,2,GET Root,200,OK,User Load 1-44,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475525,2,GET Root,200,OK,User Load 1-34,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475526,2,GET Root,200,OK,User Load 1-24,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475530,2,GET Root,200,OK,User Load 1-14,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475538,2,GET Root,200,OK,User Load 1-4,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475616,2,GET Root,200,OK,User Load 1-75,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475616,2,GET Root,200,OK,User Load 1-95,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475616,3,GET Root,200,OK,User Load 1-85,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550475621,2,GET Root,200,OK,User Load 1-55,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475622,2,GET Root,200,OK,User Load 1-45,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475622,2,GET Root,200,OK,User Load 1-65,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475625,2,GET Root,200,OK,User Load 1-35,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475627,2,GET Root,200,OK,User Load 1-25,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475629,2,GET Root,200,OK,User Load 1-15,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475639,2,GET Root,200,OK,User Load 1-5,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475714,2,GET Root,200,OK,User Load 1-86,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475715,2,GET Root,200,OK,User Load 1-76,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475715,2,GET Root,200,OK,User Load 1-96,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475717,2,GET Root,200,OK,User Load 1-66,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475727,2,GET Root,200,OK,User Load 1-36,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475728,2,GET Root,200,OK,User Load 1-46,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475729,2,GET Root,200,OK,User Load 1-26,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475729,2,GET Root,200,OK,User Load 1-56,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475735,2,GET Root,200,OK,User Load 1-6,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475735,2,GET Root,200,OK,User Load 1-16,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475813,2,GET Root,200,OK,User Load 1-97,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475814,2,GET Root,200,OK,User Load 1-87,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475814,2,GET Root,200,OK,User Load 1-77,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475815,2,GET Root,200,OK,User Load 1-67,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475820,2,GET Root,200,OK,User Load 1-57,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475822,2,GET Root,200,OK,User Load 1-47,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475824,2,GET Root,200,OK,User Load 1-27,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475825,2,GET Root,200,OK,User Load 1-37,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475832,2,GET Root,200,OK,User Load 1-17,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475834,2,GET Root,200,OK,User Load 1-7,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475915,2,GET Root,200,OK,User Load 1-78,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475915,2,GET Root,200,OK,User Load 1-88,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475917,2,GET Root,200,OK,User Load 1-68,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475917,2,GET Root,200,OK,User Load 1-98,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475923,2,GET Root,200,OK,User Load 1-48,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475924,2,GET Root,200,OK,User Load 1-58,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475925,2,GET Root,200,OK,User Load 1-28,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475928,1,GET Root,200,OK,User Load 1-38,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550475931,2,GET Root,200,OK,User Load 1-18,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550475936,2,GET Root,200,OK,User Load 1-8,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476015,1,GET Root,200,OK,User Load 1-89,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476015,2,GET Root,200,OK,User Load 1-99,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550476015,2,GET Root,200,OK,User Load 1-69,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476017,1,GET Root,200,OK,User Load 1-79,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476024,2,GET Root,200,OK,User Load 1-39,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476024,2,GET Root,200,OK,User Load 1-49,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476025,2,GET Root,200,OK,User Load 1-59,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476028,2,GET Root,200,OK,User Load 1-29,text,true,,139,116,100,100,http://localhost:8080/,1,0,1
1749550476033,2,GET Root,200,OK,User Load 1-9,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476033,2,GET Root,200,OK,User Load 1-19,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476114,2,GET Root,200,OK,User Load 1-80,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476115,2,GET Root,200,OK,User Load 1-100,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476115,2,GET Root,200,OK,User Load 1-90,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476116,1,GET Root,200,OK,User Load 1-70,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476119,2,GET Root,200,OK,User Load 1-60,text,true,,139,116,100,100,http://localhost:8080/,1,0,1
1749550476122,2,GET Root,200,OK,User Load 1-50,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476125,1,GET Root,200,OK,User Load 1-40,text,true,,139,116,100,100,http://localhost:8080/,1,0,1
1749550476127,1,GET Root,200,OK,User Load 1-30,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476133,2,GET Root,200,OK,User Load 1-20,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476136,2,GET Root,200,OK,User Load 1-10,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476219,2,GET Root,200,OK,User Load 1-91,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476220,2,GET Root,200,OK,User Load 1-71,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476220,2,GET Root,200,OK,User Load 1-81,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476224,2,GET Root,200,OK,User Load 1-51,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476226,2,GET Root,200,OK,User Load 1-61,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476232,2,GET Root,200,OK,User Load 1-31,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476233,2,GET Root,200,OK,User Load 1-21,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476233,2,GET Root,200,OK,User Load 1-41,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476236,2,GET Root,200,OK,User Load 1-11,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476317,2,GET Root,200,OK,User Load 1-62,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476318,2,GET Root,200,OK,User Load 1-92,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476318,2,GET Root,200,OK,User Load 1-72,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476318,2,GET Root,200,OK,User Load 1-82,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476328,2,GET Root,200,OK,User Load 1-52,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476329,2,GET Root,200,OK,User Load 1-42,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476329,2,GET Root,200,OK,User Load 1-22,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476329,2,GET Root,200,OK,User Load 1-32,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476331,2,GET Root,200,OK,User Load 1-12,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476391,2,GET Root,200,OK,User Load 1-1,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476392,2,GET Root,200,OK,User Load 1-2,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476418,2,GET Root,200,OK,User Load 1-63,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476419,2,GET Root,200,OK,User Load 1-93,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476419,3,GET Root,200,OK,User Load 1-83,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550476421,2,GET Root,200,OK,User Load 1-73,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476429,3,GET Root,200,OK,User Load 1-43,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550476430,2,GET Root,200,OK,User Load 1-53,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476430,2,GET Root,200,OK,User Load 1-33,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476442,2,GET Root,200,OK,User Load 1-23,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476442,3,GET Root,200,OK,User Load 1-13,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550476443,2,GET Root,200,OK,User Load 1-3,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476519,2,GET Root,200,OK,User Load 1-94,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476520,2,GET Root,200,OK,User Load 1-84,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476520,2,GET Root,200,OK,User Load 1-74,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476521,2,GET Root,200,OK,User Load 1-64,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476522,2,GET Root,200,OK,User Load 1-54,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476522,2,GET Root,200,OK,User Load 1-44,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476527,2,GET Root,200,OK,User Load 1-34,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476528,2,GET Root,200,OK,User Load 1-24,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476532,2,GET Root,200,OK,User Load 1-14,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476540,1,GET Root,200,OK,User Load 1-4,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476619,1,GET Root,200,OK,User Load 1-95,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476619,2,GET Root,200,OK,User Load 1-75,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550476620,1,GET Root,200,OK,User Load 1-85,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476625,1,GET Root,200,OK,User Load 1-65,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476625,2,GET Root,200,OK,User Load 1-55,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550476625,2,GET Root,200,OK,User Load 1-45,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550476628,1,GET Root,200,OK,User Load 1-35,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476630,1,GET Root,200,OK,User Load 1-25,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476632,1,GET Root,200,OK,User Load 1-15,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476642,1,GET Root,200,OK,User Load 1-5,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550476717,2,GET Root,200,OK,User Load 1-76,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476717,2,GET Root,200,OK,User Load 1-86,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476718,2,GET Root,200,OK,User Load 1-96,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476719,2,GET Root,200,OK,User Load 1-66,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476729,2,GET Root,200,OK,User Load 1-36,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476730,2,GET Root,200,OK,User Load 1-46,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476731,2,GET Root,200,OK,User Load 1-56,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476731,2,GET Root,200,OK,User Load 1-26,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476737,2,GET Root,200,OK,User Load 1-6,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476738,2,GET Root,200,OK,User Load 1-16,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550476816,2,GET Root,200,OK,User Load 1-97,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476816,3,GET Root,200,OK,User Load 1-87,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476817,2,GET Root,200,OK,User Load 1-67,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476817,2,GET Root,200,OK,User Load 1-77,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476822,2,GET Root,200,OK,User Load 1-57,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476824,2,GET Root,200,OK,User Load 1-47,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476826,2,GET Root,200,OK,User Load 1-27,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476827,2,GET Root,200,OK,User Load 1-37,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476834,2,GET Root,200,OK,User Load 1-17,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476836,2,GET Root,200,OK,User Load 1-7,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476918,2,GET Root,200,OK,User Load 1-88,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476918,3,GET Root,200,OK,User Load 1-78,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476919,2,GET Root,200,OK,User Load 1-68,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476920,2,GET Root,200,OK,User Load 1-98,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476925,2,GET Root,200,OK,User Load 1-48,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476926,2,GET Root,200,OK,User Load 1-58,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476927,2,GET Root,200,OK,User Load 1-28,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476930,2,GET Root,200,OK,User Load 1-38,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476934,2,GET Root,200,OK,User Load 1-18,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550476938,2,GET Root,200,OK,User Load 1-8,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477017,2,GET Root,200,OK,User Load 1-89,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477017,3,GET Root,200,OK,User Load 1-99,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550477017,3,GET Root,200,OK,User Load 1-69,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550477018,2,GET Root,200,OK,User Load 1-79,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477026,2,GET Root,200,OK,User Load 1-39,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477026,2,GET Root,200,OK,User Load 1-49,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477027,2,GET Root,200,OK,User Load 1-59,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477030,2,GET Root,200,OK,User Load 1-29,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477035,2,GET Root,200,OK,User Load 1-9,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477035,2,GET Root,200,OK,User Load 1-19,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477116,2,GET Root,200,OK,User Load 1-80,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477117,2,GET Root,200,OK,User Load 1-100,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477117,2,GET Root,200,OK,User Load 1-90,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477118,2,GET Root,200,OK,User Load 1-70,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550477121,1,GET Root,200,OK,User Load 1-60,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
